"ID","Pred"
"2014_1329_1409",0.369760719041473
"2014_1329_1411",0.655788247792306
"2014_1329_1417",0.256971020038573
"2014_1329_1418",0.488126050204912
"2014_1329_1433",0.264300097590565
"2014_1329_1437",0.182968677308529
"2014_1329_1438",0.167916331416494
"2014_1329_1444",0.357966211202185
"2014_1329_1451",0.613120298249643
"2014_1329_1454",0.593714298726841
"2014_1329_1455",0.103152557586574
"2014_1329_1458",0.268774005970268
"2014_1329_1459",0.615224458195284
"2014_1329_1462",0.481481036752985
"2014_1332_1338",0.508962946798997
"2014_1332_1344",0.534107805466267
"2014_1332_1361",0.326033461996165
"2014_1332_1372",0.292817561705395
"2014_1332_1386",0.438457661248851
"2014_1332_1387",0.447104930985544
"2014_1332_1390",0.604993469177572
"2014_1332_1393",0.390770226952322
"2014_1332_1397",0.602055147638342
"2014_1332_1400",0.567771736516539
"2014_1332_1409",0.527874070445719
"2014_1332_1411",0.784051776499588
"2014_1332_1417",0.397254896448925
"2014_1332_1418",0.645049963385428
"2014_1332_1433",0.406396661676909
"2014_1332_1437",0.299116828137645
"2014_1332_1438",0.277757665082701
"2014_1332_1444",0.515158637295913
"2014_1332_1451",0.75125237796689
"2014_1332_1454",0.735789334050411
"2014_1332_1455",0.179782572763054
"2014_1332_1458",0.411929117430484
"2014_1332_1459",0.752908033867783
"2014_1332_1462",0.63893522743121
"2014_1338_1344",0.525175644093979
"2014_1338_1361",0.318204376554838
"2014_1338_1372",0.285448275228475
"2014_1338_1386",0.429649935032462
"2014_1338_1387",0.438259068624273
"2014_1338_1390",0.596393366627956
"2014_1338_1393",0.382268327106513
"2014_1338_1397",0.593434062942127
"2014_1338_1400",0.558952027692063
"2014_1338_1409",0.518930041103929
"2014_1338_1411",0.777919092102218
"2014_1338_1417",0.38870192674153
"2014_1338_1418",0.636798409412365
"2014_1338_1433",0.397776760426331
"2014_1338_1437",0.29165439073534
"2014_1338_1438",0.270622350058707
"2014_1338_1444",0.506199059464048
"2014_1338_1451",0.744491775623478
"2014_1338_1454",0.728760204555338
"2014_1338_1455",0.17455584432797
"2014_1338_1458",0.403271590443443
"2014_1338_1459",0.746177226449895
"2014_1338_1462",0.630622923368007
"2014_1344_1361",0.296749694273715
"2014_1344_1372",0.26534261775643
"2014_1344_1386",0.405146275772694
"2014_1344_1387",0.413620486637301
"2014_1344_1390",0.571915813678551
"2014_1344_1393",0.35876712344189
"2014_1344_1397",0.568906766115091
"2014_1344_1400",0.533978098694754
"2014_1344_1409",0.493742468252712
"2014_1344_1411",0.7600206909243
"2014_1344_1417",0.365038926724297
"2014_1344_1418",0.613181954521926
"2014_1344_1433",0.37389921591065
"2014_1344_1437",0.271277558380897
"2014_1344_1438",0.251193859184594
"2014_1344_1444",0.481011561623618
"2014_1344_1451",0.724852206855937
"2014_1344_1454",0.708385073633257
"2014_1344_1455",0.160506444573595
"2014_1344_1458",0.379271934298021
"2014_1344_1459",0.726619637485502
"2014_1344_1462",0.606852828314229
"2014_1361_1372",0.4611886137975
"2014_1361_1386",0.617454202544294
"2014_1361_1387",0.625698152526433
"2014_1361_1390",0.759966491033771
"2014_1361_1393",0.570062139246863
"2014_1361_1397",0.757719305166243
"2014_1361_1400",0.730851313309554
"2014_1361_1409",0.698000075795253
"2014_1361_1411",0.882427018743425
"2014_1361_1417",0.576705645720135
"2014_1361_1418",0.789768603150914
"2014_1361_1433",0.585962394167498
"2014_1361_1437",0.46870930933957
"2014_1361_1438",0.442892471329264
"2014_1361_1444",0.687151034582073
"2014_1361_1451",0.861938332572511
"2014_1361_1454",0.852000412876977
"2014_1361_1455",0.311816460870564
"2014_1361_1458",0.591503497237935
"2014_1361_1459",0.862991624868312
"2014_1361_1462",0.785317206055253
"2014_1372_1386",0.65346723018408
"2014_1372_1387",0.661360732775884
"2014_1372_1390",0.787187385083303
"2014_1372_1393",0.607702067830786
"2014_1372_1397",0.785122985186727
"2014_1372_1400",0.760332729099092
"2014_1372_1409",0.729749283851557
"2014_1372_1411",0.897631015425443
"2014_1372_1417",0.614157619049314
"2014_1372_1418",0.81443503958886
"2014_1372_1433",0.623130568613429
"2014_1372_1437",0.507557407465021
"2014_1372_1438",0.481540198666735
"2014_1372_1444",0.71958258826558
"2014_1372_1451",0.87942981774593
"2014_1372_1454",0.870561890272939
"2014_1372_1455",0.346132665826878
"2014_1372_1458",0.628489622783025
"2014_1372_1459",0.880368186352558
"2014_1372_1462",0.810380527314919
"2014_1386_1387",0.508761352579218
"2014_1386_1390",0.662339941459299
"2014_1386_1393",0.450994865526348
"2014_1386_1397",0.659588176588193
"2014_1386_1400",0.627192088362612
"2014_1386_1409",0.588807038217897
"2014_1386_1411",0.823007842689277
"2014_1386_1417",0.457728063978399
"2014_1386_1418",0.699469860563068
"2014_1386_1433",0.467182817946261
"2014_1386_1437",0.353410109020391
"2014_1386_1438",0.329999398018892
"2014_1386_1444",0.576415823374491
"2014_1386_1451",0.794575061844064
"2014_1386_1454",0.781020111047045
"2014_1386_1455",0.219189240268333
"2014_1386_1458",0.472883562256696
"2014_1386_1459",0.79602065710319
"2014_1386_1462",0.693847666730317
"2014_1387_1390",0.654457338359752
"2014_1387_1393",0.44233255131445
"2014_1387_1397",0.651675117631902
"2014_1387_1400",0.618961004332409
"2014_1387_1409",0.580295587918247
"2014_1387_1411",0.817844471210798
"2014_1387_1417",0.449042202183771
"2014_1387_1418",0.692051041385799
"2014_1387_1433",0.458469229557707
"2014_1387_1437",0.345442763775595
"2014_1387_1438",0.322296755319779
"2014_1387_1444",0.567836137592001
"2014_1387_1451",0.788795086469621
"2014_1387_1454",0.774966758997178
"2014_1387_1455",0.213249832872768
"2014_1387_1458",0.464156272211684
"2014_1387_1459",0.790270619943253
"2014_1387_1462",0.68635229305338
"2014_1390_1393",0.295172923639996
"2014_1390_1397",0.496930101069984
"2014_1390_1400",0.461687812095976
"2014_1390_1409",0.421967118594742
"2014_1390_1411",0.70331231256928
"2014_1390_1417",0.300854602827871
"2014_1390_1418",0.542654911806856
"2014_1390_1433",0.308914929465353
"2014_1390_1437",0.217921135438498
"2014_1390_1438",0.200699682816586
"2014_1390_1444",0.409589594531678
"2014_1390_1451",0.66351267377535
"2014_1390_1454",0.645171527775336
"2014_1390_1455",0.125194107324162
"2014_1390_1458",0.31382190495399
"2014_1390_1459",0.665492289759209
"2014_1390_1462",0.536044951091048
"2014_1393_1397",0.702265915384109
"2014_1393_1400",0.67191109055851
"2014_1393_1409",0.635454185765164
"2014_1393_1411",0.849861111196336
"2014_1393_1417",0.506789457031174
"2014_1393_1418",0.739125156150189
"2014_1393_1433",0.516292761173042
"2014_1393_1437",0.399528224265227
"2014_1393_1438",0.374833534066445
"2014_1393_1444",0.623569994156725
"2014_1393_1451",0.824823963478939
"2014_1393_1454",0.812794724970865
"2014_1393_1455",0.254691444757107
"2014_1393_1458",0.522005665174565
"2014_1393_1459",0.82610328072687
"2014_1393_1462",0.733962659095206
"2014_1397_1400",0.464741123199033
"2014_1397_1409",0.424965118182835
"2014_1397_1411",0.705868242286011
"2014_1397_1417",0.303443838412967
"2014_1397_1418",0.545700873301638
"2014_1397_1433",0.311542623070566
"2014_1397_1437",0.220021239902558
"2014_1397_1438",0.202676833810654
"2014_1397_1444",0.412562419978102
"2014_1397_1451",0.666248766872118
"2014_1397_1454",0.647977634719438
"2014_1397_1455",0.126545193640237
"2014_1397_1458",0.316472224199075
"2014_1397_1459",0.668220334955895
"2014_1397_1462",0.539097544766392
"2014_1400_1409",0.459798559922942
"2014_1400_1411",0.734323596275351
"2014_1400_1417",0.334103841795041
"2014_1400_1418",0.580441270251436
"2014_1400_1433",0.342618426424704
"2014_1400_1437",0.245219617381977
"2014_1400_1438",0.226465557019779
"2014_1400_1444",0.447169805200734
"2014_1400_1451",0.69689114118926
"2014_1400_1454",0.679490526152787
"2014_1400_1455",0.143000783163042
"2014_1400_1458",0.347791342310597
"2014_1400_1459",0.698763538796203
"2014_1400_1462",0.573948658161365
"2014_1409_1411",0.764556396804734
"2014_1409_1417",0.370860212284162
"2014_1409_1418",0.619102075010273
"2014_1409_1433",0.379777286466358
"2014_1409_1437",0.276254155964808
"2014_1409_1438",0.255931417394194
"2014_1409_1444",0.487263039709904
"2014_1409_1451",0.72981631416465
"2014_1409_1454",0.713528859167186
"2014_1409_1455",0.163908012202173
"2014_1409_1458",0.38518250608548
"2014_1409_1459",0.73156366640916
"2014_1409_1462",0.61280864883345
"2014_1411_1417",0.153637392630362
"2014_1411_1418",0.333569271195869
"2014_1411_1433",0.15864855922818
"2014_1411_1437",0.105180568339272
"2014_1411_1438",0.0957774633954246
"2014_1411_1444",0.226394456369874
"2014_1411_1451",0.45409623670095
"2014_1411_1454",0.434076210706277
"2014_1411_1455",0.0569332435874115
"2014_1411_1458",0.16172720445874
"2014_1411_1459",0.456298322176518
"2014_1411_1462",0.32768137132514
"2014_1417_1418",0.733854377483432
"2014_1417_1433",0.509507510987372
"2014_1417_1437",0.393030643309063
"2014_1417_1438",0.368491108551519
"2014_1417_1444",0.61717375968594
"2014_1417_1451",0.82086502152542
"2014_1417_1454",0.808627000415487
"2014_1417_1455",0.249570361890661
"2014_1417_1458",0.515225307183927
"2014_1417_1459",0.822167017551369
"2014_1417_1462",0.728625872035218
"2014_1418_1433",0.273640002620751
"2014_1418_1437",0.190177425342095
"2014_1418_1438",0.17465881153845
"2014_1418_1444",0.368956138015407
"2014_1418_1451",0.624326275419926
"2014_1418_1454",0.605120354092759
"2014_1418_1455",0.107630904574023
"2014_1418_1458",0.278212223995315
"2014_1418_1459",0.62640662526771
"2014_1418_1462",0.493349136628495
"2014_1433_1437",0.383995046197006
"2014_1433_1438",0.359685351660417
"2014_1433_1444",0.608148170272464
"2014_1433_1451",0.815203788189846
"2014_1433_1454",0.802671980240028
"2014_1433_1455",0.242515098519219
"2014_1433_1458",0.505721108827848
"2014_1433_1459",0.816537735072347
"2014_1433_1462",0.721040228907686
"2014_1437_1438",0.473997301564532
"2014_1437_1444",0.713441987447367
"2014_1437_1451",0.876187287096783
"2014_1437_1454",0.86711690760435
"2014_1437_1455",0.339322625479106
"2014_1437_1458",0.621403771085374
"2014_1437_1459",0.87714736619693
"2014_1437_1462",0.805691326328697
"2014_1438_1444",0.734244396900971
"2014_1438_1451",0.8870458347971
"2014_1438_1454",0.878660777124795
"2014_1438_1455",0.363036362783343
"2014_1438_1458",0.645568334117854
"2014_1438_1459",0.887932483139744
"2014_1438_1462",0.821472735646177
"2014_1444_1451",0.739746171624276
"2014_1444_1454",0.723830801237003
"2014_1444_1455",0.171011651972921
"2014_1444_1458",0.397318811875937
"2014_1444_1459",0.741452055296911
"2014_1444_1462",0.624828177011337
"2014_1451_1454",0.479734670293783
"2014_1451_1455",0.0676649387527348
"2014_1451_1458",0.188268721658752
"2014_1451_1459",0.50221989857641
"2014_1451_1462",0.369454641064844
"2014_1454_1455",0.0729645328371428
"2014_1454_1458",0.200977959194319
"2014_1454_1459",0.522481182840845
"2014_1454_1462",0.388540486249565
"2014_1455_1458",0.761664181184507
"2014_1455_1459",0.932893100548911
"2014_1455_1462",0.889786973870287
"2014_1458_1459",0.813084544095696
"2014_1458_1462",0.716413823614317
"2014_1459_1462",0.367388464431253
"2015_1107_1112",0.206695146483795
"2015_1107_1116",0.42740949230452
"2015_1107_1124",0.4939848314618
"2015_1107_1125",0.626956505211129
"2015_1107_1129",0.501880669327364
"2015_1107_1138",0.500109963164598
"2015_1107_1139",0.571058382158404
"2015_1107_1140",0.507191198402998
"2015_1107_1153",0.60632819714731
"2015_1107_1157",0.677128430166498
"2015_1107_1172",0.469325666374097
"2015_1107_1173",0.507294426714714
"2015_1107_1181",0.240051108040341
"2015_1107_1186",0.576556765341447
"2015_1107_1207",0.549685137932422
"2015_1107_1208",0.588053788503297
"2015_1107_1209",0.53502827379233
"2015_1107_1211",0.234551805974635
"2015_1107_1214",0.854014388937332
"2015_1107_1217",0.559815210715294
"2015_1107_1231",0.715921653111284
"2015_1107_1234",0.601932139919905
"2015_1107_1235",0.3835542927362
"2015_1107_1242",0.40724810712494
"2015_1107_1246",0.131677113532802
"2015_1107_1248",0.730225165269637
"2015_1107_1257",0.484123852537422
"2015_1107_1261",0.609243602833874
"2015_1107_1264",0.673990653873985
"2015_1107_1268",0.364732116558627
"2015_1107_1277",0.488600560478791
"2015_1107_1279",0.673189210975907
"2015_1107_1295",0.602250919339758
"2015_1107_1301",0.642454019850633
"2015_1107_1308",0.601842855825793
"2015_1107_1314",0.49270640625324
"2015_1107_1316",0.654288824519444
"2015_1107_1318",0.648353782445683
"2015_1107_1320",0.27504584833312
"2015_1107_1323",0.270518324340232
"2015_1107_1326",0.571856201562497
"2015_1107_1328",0.499667728646133
"2015_1107_1329",0.755205009806535
"2015_1107_1332",0.433052634955694
"2015_1107_1344",0.580456446789762
"2015_1107_1345",0.597249142611154
"2015_1107_1352",0.733793630942515
"2015_1107_1361",0.464827862346024
"2015_1107_1372",0.341483981131647
"2015_1107_1374",0.333317177603416
"2015_1107_1385",0.616405993108829
"2015_1107_1400",0.681897731484269
"2015_1107_1411",0.654729091292021
"2015_1107_1412",0.734277440979458
"2015_1107_1414",0.675742567379316
"2015_1107_1417",0.635670299457453
"2015_1107_1428",0.509762563590298
"2015_1107_1433",0.453924379677247
"2015_1107_1434",0.435442438698021
"2015_1107_1437",0.181157347235231
"2015_1107_1438",0.265070492456008
"2015_1107_1452",0.528717844357955
"2015_1107_1455",0.340132555792007
"2015_1107_1458",0.193514030983331
"2015_1107_1459",0.453020333038386
"2015_1107_1461",0.58890960518185
"2015_1107_1462",0.604472333049436
"2015_1112_1116",0.741261263074226
"2015_1112_1124",0.789331530138271
"2015_1112_1125",0.865779320278523
"2015_1112_1129",0.794535648265714
"2015_1112_1138",0.79337696784841
"2015_1112_1139",0.836324819716097
"2015_1112_1140",0.797982021237507
"2015_1112_1153",0.855309502980035
"2015_1112_1157",0.889492622061329
"2015_1112_1172",0.772434829258284
"2015_1112_1173",0.798048591402711
"2015_1112_1181",0.547992607033246
"2015_1112_1186",0.839379289420089
"2015_1112_1207",0.824097821135468
"2015_1112_1208",0.845650706936127
"2015_1112_1209",0.815372621107942
"2015_1112_1211",0.540455753242079
"2015_1112_1214",0.957360647290982
"2015_1112_1217",0.829964364095498
"2015_1112_1231",0.906300940374911
"2015_1112_1234",0.853019792289329
"2015_1112_1235",0.704844218687332
"2015_1112_1242",0.725041610997847
"2015_1112_1246",0.367897261084826
"2015_1112_1248",0.912194401135996
"2015_1112_1257",0.782694226505913
"2015_1112_1261",0.856816462270631
"2015_1112_1264",0.888077543795762
"2015_1112_1268",0.687848288063475
"2015_1112_1277",0.785726735862608
"2015_1112_1279",0.887714719767548
"2015_1112_1295",0.853186539486249
"2015_1112_1301",0.873359385789664
"2015_1112_1308",0.852973069576684
"2015_1112_1314",0.788479777120662
"2015_1112_1316",0.878990794226053
"2015_1112_1318",0.876183346108794
"2015_1112_1320",0.592857781113544
"2015_1112_1323",0.587337169991998
"2015_1112_1326",0.836770279650276
"2015_1112_1328",0.79308683538364
"2015_1112_1329",0.922121764438681
"2015_1112_1332",0.745651963624868
"2015_1112_1344",0.841523820038895
"2015_1112_1345",0.850557306711594
"2015_1112_1352",0.913640519068047
"2015_1112_1361",0.769242926894098
"2015_1112_1372",0.66558297445936
"2015_1112_1374",0.65740307103298
"2015_1112_1385",0.860480154468812
"2015_1112_1400",0.891627043710633
"2015_1112_1411",0.879197734883304
"2015_1112_1412",0.913835851547065
"2015_1112_1414",0.888868688950974
"2015_1112_1417",0.870070629919545
"2015_1112_1428",0.799635503177377
"2015_1112_1433",0.761357380022742
"2015_1112_1434",0.747492413188127
"2015_1112_1437",0.459200075454428
"2015_1112_1438",0.580587063382182
"2015_1112_1452",0.811526638768554
"2015_1112_1455",0.664242703265325
"2015_1112_1458",0.479418165361465
"2015_1112_1459",0.760693975637038
"2015_1112_1461",0.846111412856051
"2015_1112_1462",0.854345432147666
"2015_1116_1124",0.56669182152899
"2015_1116_1125",0.69245256683225
"2015_1116_1129",0.574430532372475
"2015_1116_1138",0.572698149671568
"2015_1116_1139",0.640744947742601
"2015_1116_1140",0.5796154649495
"2015_1116_1153",0.673560262360088
"2015_1116_1157",0.737503792280366
"2015_1116_1172",0.542292862290745
"2015_1116_1173",0.579716093766227
"2015_1116_1181",0.29734539003123
"2015_1116_1186",0.645903948222203
"2015_1116_1207",0.620536701502418
"2015_1116_1208",0.656639421418205
"2015_1116_1209",0.606535224428403
"2015_1116_1211",0.29103620411411
"2015_1116_1214",0.886840642938129
"2015_1116_1217",0.630145345454183
"2015_1116_1231",0.771490915757371
"2015_1116_1234",0.669505748161981
"2015_1116_1235",0.45461010395416
"2015_1116_1242",0.479280607859442
"2015_1116_1246",0.168852383253155
"2015_1116_1248",0.783841268348161
"2015_1116_1257",0.556977014607982
"2015_1116_1261",0.676243628380855
"2015_1116_1264",0.734722895272722
"2015_1116_1268",0.434760223924539
"2015_1116_1277",0.561394281059504
"2015_1116_1279",0.734011832050331
"2015_1116_1295",0.669800098682205
"2015_1116_1301",0.706502898889068
"2015_1116_1308",0.669423296653546
"2015_1116_1314",0.565435492101335
"2015_1116_1316",0.7171510485365
"2015_1116_1318",0.711819872588994
"2015_1116_1320",0.336988764632587
"2015_1116_1323",0.331908425597577
"2015_1116_1326",0.641494523291428
"2015_1116_1328",0.572265208415577
"2015_1116_1329",0.805181039446517
"2015_1116_1332",0.505755014216392
"2015_1116_1344",0.649553168545153
"2015_1116_1345",0.665175513589758
"2015_1116_1352",0.786907483385027
"2015_1116_1361",0.537804453822197
"2015_1116_1372",0.409928777692093
"2015_1116_1374",0.401122159710962
"2015_1116_1385",0.682817297969681
"2015_1116_1400",0.741721432913782
"2015_1116_1411",0.717545819375486
"2015_1116_1412",0.787322740650999
"2015_1116_1414",0.736276146953394
"2015_1116_1417",0.700367624406092
"2015_1116_1428",0.582120286732892
"2015_1116_1433",0.526874429907885
"2015_1116_1434",0.508186401009278
"2015_1116_1437",0.228623910827854
"2015_1116_1438",0.32577640581266
"2015_1116_1452",0.600470571002688
"2015_1116_1455",0.408474501489321
"2015_1116_1458",0.24325644488208
"2015_1116_1459",0.525965032639316
"2015_1116_1461",0.65743575558069
"2015_1116_1462",0.671849811297993
"2015_1124_1125",0.632566727588085
"2015_1124_1129",0.50789548059371
"2015_1124_1138",0.506125115497042
"2015_1124_1139",0.576942001987957
"2015_1124_1140",0.51320408230378
"2015_1124_1153",0.612056687911493
"2015_1124_1157",0.682366384279049
"2015_1124_1172",0.475322621893163
"2015_1124_1173",0.513307259711407
"2015_1124_1181",0.244468040287887
"2015_1124_1186",0.582420115418368
"2015_1124_1207",0.555633798605791
"2015_1124_1208",0.593870080742558
"2015_1124_1209",0.54100887988737
"2015_1124_1211",0.238899360630285
"2015_1124_1214",0.856988789490516
"2015_1124_1217",0.56573577270448
"2015_1124_1231",0.720789770101264
"2015_1124_1234",0.607683209356434
"2015_1124_1235",0.389259191862061
"2015_1124_1242",0.41306927470441
"2015_1124_1246",0.134452767051231
"2015_1124_1248",0.734938919574495
"2015_1124_1257",0.490135252832852
"2015_1124_1261",0.61495661082535
"2015_1124_1264",0.679255399719356
"2015_1124_1268",0.370325240897024
"2015_1124_1277",0.494614251823676
"2015_1124_1279",0.678460724898173
"2015_1124_1295",0.608000382523242
"2015_1124_1301",0.647962042605809
"2015_1124_1308",0.607594374273392
"2015_1124_1314",0.498721350402778
"2015_1124_1316",0.659711098643018
"2015_1124_1318",0.653819892106681
"2015_1124_1320",0.279869550125676
"2015_1124_1323",0.275292775574057
"2015_1124_1326",0.577736969980744
"2015_1124_1328",0.505682942617599
"2015_1124_1329",0.759625969849574
"2015_1124_1332",0.438969495634622
"2015_1124_1344",0.586304543854823
"2015_1124_1345",0.603023249116216
"2015_1124_1352",0.738467365138408
"2015_1124_1361",0.470818335452856
"2015_1124_1372",0.346915284215117
"2015_1124_1374",0.338685393739545
"2015_1124_1385",0.62207924129379
"2015_1124_1400",0.687094067485727
"2015_1124_1411",0.660148046868962
"2015_1124_1412",0.738945702896212
"2015_1124_1414",0.680992412280694
"2015_1124_1417",0.641224466305744
"2015_1124_1428",0.515774026906407
"2015_1124_1433",0.459895087488857
"2015_1124_1434",0.441366531961398
"2015_1124_1437",0.184754084929084
"2015_1124_1438",0.269784352698519
"2015_1124_1452",0.534709029973575
"2015_1124_1455",0.345553643565591
"2015_1124_1458",0.197296989109178
"2015_1124_1459",0.458989144445073
"2015_1124_1461",0.594722141742654
"2015_1124_1462",0.610210468314761
"2015_1125_1129",0.374804595892361
"2015_1125_1138",0.373146374173467
"2015_1125_1139",0.442009264108746
"2015_1125_1140",0.379795721872726
"2015_1125_1153",0.478194264531864
"2015_1125_1157",0.555130980093394
"2015_1125_1172",0.34478694973684
"2015_1125_1173",0.379893009214507
"2015_1125_1181",0.15821344033257
"2015_1125_1186",0.447561584722044
"2015_1125_1207",0.420728501363584
"2015_1125_1208",0.459276281280841
"2015_1125_1209",0.406406909520856
"2015_1125_1211",0.154208512063411
"2015_1125_1214",0.776824817900235
"2015_1125_1217",0.430755349353931
"2015_1125_1231",0.599921616489958
"2015_1125_1234",0.47360956573183
"2015_1125_1235",0.270187553541665
"2015_1125_1242",0.290174753871353
"2015_1125_1246",0.0827623792513086
"2015_1125_1248",0.616940704075812
"2015_1125_1257",0.358309699978221
"2015_1125_1261",0.481246727100503
"2015_1125_1264",0.551592726214442
"2015_1125_1268",0.254630657425195
"2015_1125_1277",0.362440378563742
"2015_1125_1279",0.550690976535877
"2015_1125_1295",0.473941298393021
"2015_1125_1301",0.516706062221364
"2015_1125_1308",0.473516673983298
"2015_1125_1314",0.366245311913503
"2015_1125_1316",0.529655916080936
"2015_1125_1318",0.523140645095636
"2015_1125_1320",0.184169098393577
"2015_1125_1323",0.180764492797002
"2015_1125_1326",0.44281291390787
"2015_1125_1328",0.372732698015495
"2015_1125_1329",0.647344286498211
"2015_1125_1332",0.312471646326163
"2015_1125_1344",0.45151911555421
"2015_1125_1345",0.468749301493757
"2015_1125_1352",0.621230383569075
"2015_1125_1361",0.34071637401802
"2015_1125_1372",0.235795553196545
"2015_1125_1374",0.229276315406534
"2015_1125_1385",0.488786620253926
"2015_1125_1400",0.560532784971046
"2015_1125_1411",0.530140922926696
"2015_1125_1412",0.621813333709045
"2015_1125_1414",0.553566711665414
"2015_1125_1417",0.509358570843755
"2015_1125_1428",0.382222153052852
"2015_1125_1433",0.33092398257082
"2015_1125_1434",0.314565228782805
"2015_1125_1437",0.116324304469935
"2015_1125_1438",0.176686375122456
"2015_1125_1452",0.400307456122278
"2015_1125_1455",0.234713310184491
"2015_1125_1458",0.124933462980898
"2015_1125_1459",0.330116815449709
"2015_1125_1461",0.460154030082486
"2015_1125_1462",0.476256125817996
"2015_1129_1138",0.498229292372474
"2015_1129_1139",0.569214711505179
"2015_1129_1140",0.505310816375213
"2015_1129_1153",0.604531139426349
"2015_1129_1157",0.675481586547521
"2015_1129_1172",0.46745250748197
"2015_1129_1173",0.505414054476109
"2015_1129_1181",0.238681450176596
"2015_1129_1186",0.574719127644482
"2015_1129_1207",0.547822342935487
"2015_1129_1208",0.586230238106072
"2015_1129_1209",0.533156341373134
"2015_1129_1211",0.233203896745024
"2015_1129_1214",0.853074003703737
"2015_1129_1217",0.55796062195962
"2015_1129_1231",0.71438921810334
"2015_1129_1234",0.600128249193964
"2015_1129_1235",0.381777184642027
"2015_1129_1242",0.405433420924545
"2015_1129_1246",0.130819360404366
"2015_1129_1248",0.728740654083129
"2015_1129_1257",0.482245303673579
"2015_1129_1261",0.607451237403211
"2015_1129_1264",0.672335550333807
"2015_1129_1268",0.362990864526639
"2015_1129_1277",0.486721029880282
"2015_1129_1279",0.671532021550632
"2015_1129_1295",0.600447514307779
"2015_1129_1301",0.640724155541331
"2015_1129_1308",0.600038829340853
"2015_1129_1314",0.490826240265782
"2015_1129_1316",0.652585255563728
"2015_1129_1318",0.646636762330722
"2015_1129_1320",0.273548393433637
"2015_1129_1323",0.269036371357701
"2015_1129_1326",0.570013378037838
"2015_1129_1328",0.497787064850155
"2015_1129_1329",0.753811614345573
"2015_1129_1332",0.431206611590146
"2015_1129_1344",0.578623364087354
"2015_1129_1345",0.595438293450103
"2015_1129_1352",0.73232155809463
"2015_1129_1361",0.462956994177261
"2015_1129_1372",0.339794351410331
"2015_1129_1374",0.3316476055263
"2015_1129_1385",0.614625699755609
"2015_1129_1400",0.680263727459177
"2015_1129_1411",0.653026541342869
"2015_1129_1412",0.732807069338657
"2015_1129_1414",0.674092057261244
"2015_1129_1417",0.633926315848119
"2015_1129_1428",0.507882473156615
"2015_1129_1433",0.452060326817011
"2015_1129_1434",0.433594019149814
"2015_1129_1437",0.180044108236596
"2015_1129_1438",0.26360759915289
"2015_1129_1452",0.526842974054535
"2015_1129_1455",0.338446176132907
"2015_1129_1458",0.192342694814296
"2015_1129_1459",0.451156925482395
"2015_1129_1461",0.587087183095322
"2015_1129_1462",0.602672355122023
"2015_1138_1139",0.57095063657144
"2015_1138_1140",0.507081257636897
"2015_1138_1153",0.606223201908042
"2015_1138_1157",0.67703225965799
"2015_1138_1172",0.46921611855139
"2015_1138_1173",0.507184486601347
"2015_1138_1181",0.239970876400618
"2015_1138_1186",0.576449376509971
"2015_1138_1207",0.549576258214312
"2015_1138_1208",0.587947231595921
"2015_1138_1209",0.534918848632187
"2015_1138_1211",0.234472845254479
"2015_1138_1214",0.853959542289104
"2015_1138_1217",0.559706818429891
"2015_1138_1231",0.715832188331024
"2015_1138_1234",0.601826742169788
"2015_1138_1235",0.383450299125357
"2015_1138_1242",0.407141932306405
"2015_1138_1246",0.131626829695383
"2015_1138_1248",0.730138507115706
"2015_1138_1257",0.484014001005703
"2015_1138_1261",0.609138883911513
"2015_1138_1264",0.673893998860878
"2015_1138_1268",0.36463020761756
"2015_1138_1277",0.488490655022898
"2015_1138_1279",0.673092433600821
"2015_1138_1295",0.602145550205876
"2015_1138_1301",0.642352976349766
"2015_1138_1308",0.601737450076836
"2015_1138_1314",0.492596466839965
"2015_1138_1316",0.654189325313127
"2015_1138_1318",0.64825349338572
"2015_1138_1320",0.274958152312578
"2015_1138_1323",0.270431533386233
"2015_1138_1326",0.571748506091319
"2015_1138_1328",0.499557765546167
"2015_1138_1329",0.755123684939403
"2015_1138_1332",0.432944646368518
"2015_1138_1344",0.580349327106054
"2015_1138_1345",0.597143334781252
"2015_1138_1352",0.733707701050947
"2015_1138_1361",0.464718445006777
"2015_1138_1372",0.34138507718512
"2015_1138_1374",0.333219442102611
"2015_1138_1385",0.616301984778621
"2015_1138_1400",0.681802313995705
"2015_1138_1411",0.654629651912603
"2015_1138_1412",0.734191610687793
"2015_1138_1414",0.675646181811316
"2015_1138_1417",0.635568426330817
"2015_1138_1428",0.509652641875009
"2015_1138_1433",0.453815352513071
"2015_1138_1434",0.43533431176834
"2015_1138_1437",0.181092108921437
"2015_1138_1438",0.264984814437181
"2015_1138_1452",0.528608242561811
"2015_1138_1455",0.340033841147014
"2015_1138_1458",0.193445394036903
"2015_1138_1459",0.452911342919986
"2015_1138_1461",0.588803114851871
"2015_1138_1462",0.604367165810076
"2015_1139_1140",0.436002005643468
"2015_1139_1153",0.536368959076444
"2015_1139_1157",0.611693343043925
"2015_1139_1172",0.399146592208585
"2015_1139_1173",0.436103566762169
"2015_1139_1181",0.191766895835178
"2015_1139_1186",0.505620689381476
"2015_1139_1207",0.478320595273184
"2015_1139_1208",0.517431683718781
"2015_1139_1209",0.463607560872585
"2015_1139_1211",0.187101397132247
"2015_1139_1214",0.814613261116183
"2015_1139_1217",0.488562371854565
"2015_1139_1231",0.654335154832701
"2015_1139_1234",0.531794937602608
